"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 1, 2025 12:32:41 AM PDT","24579421811","Order","112-2506214-7217860","WNUS-D33-7-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown L","1","amazon.com","Amazon","TOMS RIVER","NJ","08755","MarketplaceFacilitator","16.09","0","0","0","0","0","0","0","0","0","0","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 12:34:36 AM PDT","24579421811","Order","111-3891467-5945809","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","LEXINGTON","SC","29072","MarketplaceFacilitator","16.09","1.13","0","0","0","0","0","0","0","0","-1.13","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 12:35:50 AM PDT","24579421811","Order","114-7691517-7856265","WNUS-D33-2-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black M","1","amazon.com","Amazon","Hubbard","OH","44425","MarketplaceFacilitator","16.09","1.09","0","0","0","0","0","0","0","0","-1.09","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 12:36:22 AM PDT","24579421811","FBA Customer Return Fee","114-2552443-8612215","X003AM7VP3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Oct 1, 2025 12:37:27 AM PDT","24579421811","Order","111-4727145-6632265","WNUS-D77-2-6","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Black 2XL","1","amazon.com","Amazon","Fort Loramie","Ohio","45845","MarketplaceFacilitator","26.00","1.89","0","0","0","0","0","0","0","0","-1.89","-4.42","-5.12","0","0","16.46"
"Oct 1, 2025 12:41:33 AM PDT","24579421811","Order","112-7434991-4151463","WNUS-D33-2-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black XL","1","amazon.com","Amazon","CARY","NC","27519","MarketplaceFacilitator","19.54","1.42","0","0","0","0","0","0","0","0","-1.42","-1.95","-5.90","0","0","11.69"
"Oct 1, 2025 12:41:35 AM PDT","24579421811","Order","113-0981186-1437004","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","PROSPER","TX","75078","MarketplaceFacilitator","16.09","1.33","0","0","0","0","0","0","0","0","-1.33","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 12:41:59 AM PDT","24579421811","Order","113-8612691-0823447","WNUS-D33-2-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black L","1","amazon.com","Amazon","SHAWNEE","KS","66218","MarketplaceFacilitator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oct 1, 2025 12:45:16 AM PDT","24579421811","Order","112-5976664-4300202","WNUS-D77-5-5","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Beige XL","1","amazon.com","Amazon","YOUNGSVILLE","LA","70592","MarketplaceFacilitator","26.00","2.34","0","0","0","0","0","0","0","0","-2.34","-4.42","-5.90","0","0","15.68"
"Oct 1, 2025 12:50:02 AM PDT","24579421811","Liquidations","29426242220551","X003AM4WEV","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","","","","","","","0.10","0","0","0","0","0","0","0","0","0","0","0","0","-0.27","0","-0.17"
"Oct 1, 2025 12:50:47 AM PDT","24579421811","Refund","114-3884196-5573840","WNUS-D33-7-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown L","1","amazon.com","Amazon","LA PUENTE","CA","91744","MarketplaceFacilitator","-16.09","-1.57","0","0","0","0","0","0","0","0","1.57","1.29","0","0","0","-14.80"
"Oct 1, 2025 12:55:56 AM PDT","24579421811","Order","113-0672961-9008218","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","OAKLAND","FL","34760","MarketplaceFacilitator","16.09","1.05","0","0","0","0","0","0","0","0","-1.05","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 12:57:00 AM PDT","24579421811","Refund","113-7961913-9670604","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","GALESVILLE","WI","54630","MarketplaceFacilitator","-16.09","-0.88","0","0","0","0","0","0","0","0","0.88","1.29","0","0","0","-14.80"
"Oct 1, 2025 12:57:47 AM PDT","24579421811","Order","113-7051979-8282666","WNUS-D33-7-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown S","1","amazon.com","Amazon","Cortland","OH","44410","MarketplaceFacilitator","16.09","1.09","0","0","0","0","0","0","0","0","-1.09","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 12:58:13 AM PDT","24579421811","Order","111-4476799-7013809","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","WRAY","CO","80758","MarketplaceFacilitator","16.09","0.87","0","0","0","0","0","0","0","0","-0.87","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 12:58:18 AM PDT","24579421811","Order","114-8141410-4382641","WNUS-D33-2-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black XL","1","amazon.com","Amazon","INDIAN WELLS","CA","92210","MarketplaceFacilitator","19.54","1.51","0","0","0","0","0","0","0","0","-1.51","-1.95","-5.90","0","0","11.69"
"Oct 1, 2025 1:00:18 AM PDT","24579421811","Order","112-0395365-2866648","WNUS-D33-7-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown S","1","amazon.com","Amazon","PALM COAST","FL","32164","MarketplaceFacilitator","16.09","1.13","0","0","0","0","0","0","0","0","-1.13","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 1:03:48 AM PDT","24579421811","Order","111-4480022-4338622","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","LAKE FOREST","CA","92630","MarketplaceFacilitator","16.09","1.25","1.49","0","0","0","0","0","-1.49","0","-1.25","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:07:06 AM PDT","24579421811","Order","111-2889156-0081064","WNUS-D33-6-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White M","1","amazon.com","Amazon","Northbrook","IL","60062","MarketplaceFacilitator","16.09","1.61","0","0","0","0","0","0","0","0","-1.61","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:08:34 AM PDT","24579421811","Order","113-6530482-1675414","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","PITTSBURGH","PA","15205","MarketplaceFacilitator","16.09","0","0","0","0","0","0","0","0","0","0","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:08:51 AM PDT","24579421811","Order","112-0967758-0831435","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","GLEN ALLEN","VA","23059","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:12:07 AM PDT","24579421811","Order","112-8089749-2049848","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","SANDPOINT","ID","83864","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:25:18 AM PDT","24579421811","Order","111-1242562-2760234","WNUS-D33-2-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black L","1","amazon.com","Amazon","ABSECON","NJ","08205","MarketplaceFacilitator","16.09","0","0","0","0","0","0","0","0","0","0","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:28:30 AM PDT","24579421811","Order","113-2797212-8013841","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","ODENTON","MD","21113","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 1:31:42 AM PDT","24579421811","Refund","114-8141410-4382641","WNUS-D33-5-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige 2XL","1","amazon.com","Amazon","INDIAN WELLS","CA","92210","MarketplaceFacilitator","-16.09","-1.25","0","0","0","0","0","0","0","0","1.25","1.29","0","0","0","-14.80"
"Oct 1, 2025 1:38:17 AM PDT","24579421811","Order","113-8966548-9429068","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","PHILADELPHIA","PA","19106","MarketplaceFacilitator","16.09","0","1.00","0","0","0","0","0","-1.00","0","0","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:41:21 AM PDT","24579421811","Order","112-1546910-8173023","WNUS-D33-2-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black M","1","amazon.com","Amazon","WESLEY CHAPEL","FL","33543","MarketplaceFacilitator","16.09","1.13","0","0","0","0","0","0","0","0","-1.13","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:46:50 AM PDT","24579421811","Order","114-3824633-1378604","WNUS-D33-22-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Black 2XL","1","amazon.com","Amazon","APEX","NC","27502","MarketplaceFacilitator","25.19","1.83","0","0","0","0","0","0","0","0","-1.83","-4.28","-5.90","0","0","15.01"
"Oct 1, 2025 1:47:01 AM PDT","24579421811","Order","111-7243831-8239414","WNUS-D33-7-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown S","1","amazon.com","Amazon","COLORADO SPRINGS","CO","80920","MarketplaceFacilitator","16.09","1.32","0","0","0","0","0","0","0","0","-1.32","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 1:47:22 AM PDT","24579421811","Order","112-3824627-8488207","WNUS-D77-6-5","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras White XL","1","amazon.com","Amazon","wauwatosa","wi","53213","MarketplaceFacilitator","26.00","1.53","0","0","0","0","0","0","0","0","-1.53","-4.42","-5.12","0","0","16.46"
"Oct 1, 2025 1:47:22 AM PDT","24579421811","Order","111-4171254-8685808","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","HAUPPAUGE","NY","11788","MarketplaceFacilitator","16.09","0.76","0","0","0","0","0","0","0","0","-0.76","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 1:48:24 AM PDT","24579421811","Order","113-5995293-9427429","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","VIRGINIA BEACH","VA","23464","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 1:49:43 AM PDT","24579421811","Order","114-7515028-6120217","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","WOODLAND PARK","NJ","07424","MarketplaceFacilitator","16.09","0","1.50","0","0","0","0","0","-1.50","0","0","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:51:04 AM PDT","24579421811","Order","112-3160954-3408219","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","BOWLING GREEN","OH","43402","MarketplaceFacilitator","16.09","1.09","0","0","0","0","0","0","0","0","-1.09","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 1:57:05 AM PDT","24579421811","Order","111-4800748-3793064","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","SWARTZ CREEK","MI","48473","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 2:03:41 AM PDT","24579421811","Order","114-3086929-7189862","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","PARKER","CO","80134","MarketplaceFacilitator","16.09","0.80","0","0","0","0","0","0","0","0","-0.80","-1.61","-5.90","0","0","8.58"
"Oct 1, 2025 2:06:07 AM PDT","24579421811","Order","114-8812907-1361819","WNUS-D33-5-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige 2XL","1","amazon.com","Amazon","Hackensack","NJ","07601","MarketplaceFacilitator","16.09","0","0","0","0","0","0","0","0","0","0","-1.61","-5.12","0","0","9.36"
"Oct 1, 2025 2:06:11 AM PDT","24579421811","Order","111-3253215-6482668","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","Odenton","MD","21113","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 2:12:09 AM PDT","24579421811","Order","112-5523840-2577051","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","GRAND RAPIDS","MI","49504","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 2:14:40 AM PDT","24579421811","Refund","114-5558536-0939443","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","WEST GREENWICH","RI","02817","MarketplaceFacilitator","-16.09","0","-1.00","0","0","0","0","0","1.00","0","0","1.29","0","0","0","-14.80"
"Oct 1, 2025 2:15:08 AM PDT","24579421811","Order","114-6625438-9973027","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","YADKINVILLE","NC","27055","MarketplaceFacilitator","16.09","1.09","0","0","0","0","0","0","0","0","-1.09","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 2:19:55 AM PDT","24579421811","Order","111-0535925-7831447","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","CHARDON","OH","44024","MarketplaceFacilitator","16.09","1.09","0","0","0","0","0","0","0","0","-1.09","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 2:23:49 AM PDT","24579421811","Order","112-0103283-2213852","WNUS-D77-2-4","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Black L","1","amazon.com","Amazon","LOS ANGELES","CA","90046","MarketplaceFacilitator","26.00","2.54","0","0","0","0","0","0","0","0","-2.54","-4.42","-5.90","0","0","15.68"
"Oct 1, 2025 2:26:41 AM PDT","24579421811","Order","113-7335228-8448214","WNUS-D33-7-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown L","1","amazon.com","Amazon","SPOKANE","WA","99212","MarketplaceFacilitator","16.09","1.43","0","0","0","0","0","0","0","0","-1.43","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 2:30:01 AM PDT","24579421811","Order","112-0868850-4154600","WNUS-D62-5-34C","Lusait Women's Longline Strapless Bra Underwired Full Coverage Corset Bra Push Up Boned Hide Back Fat Beige 34C","1","amazon.com","Amazon","DISCOVERY BAY","CA","94505","MarketplaceFacilitator","24.93","2.18","0","0","0","0","0","0","0","0","-2.18","-4.24","-4.67","0","0","16.02"
"Oct 1, 2025 2:34:17 AM PDT","24579421811","Order","111-3482492-9323454","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","ROCHESTER HILLS","MI","48307","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 2:34:17 AM PDT","24579421811","Order","111-3482492-9323454","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","ROCHESTER HILLS","MI","48307","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 2:34:32 AM PDT","24579421811","Refund","112-8343600-7279469","WNUS-D33-265-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack S","1","amazon.com","Amazon","MASSAPEQUA PARK","NY","11762","MarketplaceFacilitator","-27.99","-1.29","0","0","0","0","0","0","0","0","1.29","3.81","0","0","0","-24.18"
"Oct 1, 2025 2:37:15 AM PDT","24579421811","Order","112-8868949-1106615","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","EASTANOLLEE","GA","30538","MarketplaceFacilitator","16.09","1.13","0","0","0","0","0","0","0","0","-1.13","-1.61","-5.90","0","0","8.58"
"Oct 1, 2025 2:38:48 AM PDT","24579421811","FBA Customer Return Fee","112-5668399-1173015","X003AMD93L","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 1, 2025 2:41:03 AM PDT","24579421811","Refund","112-4150574-2168200","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","Herndon","VA","20171","MarketplaceFacilitator","-16.09","-0.97","0","0","0","0","0","0","0","0","0.97","1.29","0","0","0","-14.80"
"Oct 1, 2025 2:41:38 AM PDT","24579421811","Order","112-0571388-0314637","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","PRAIRIEVILLE","LA","70769","MarketplaceFacilitator","16.09","1.53","1.49","0","0","0","0","0","-1.49","0","-1.53","-1.61","-5.90","0","0","8.58"
"Oct 1, 2025 2:47:28 AM PDT","24579421811","Order","114-0002869-9005013","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","HILLIARD","OH","43026","MarketplaceFacilitator","16.09","1.29","0","0","0","0","0","0","0","0","-1.29","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 2:49:35 AM PDT","24579421811","Order","114-7442892-1185814","WNUS-D33-25-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack M","1","amazon.com","Amazon","McDonough","GA","30252","MarketplaceFacilitator","25.19","2.02","0","0","0","0","0","0","0","0","-2.02","-4.28","-5.12","0","0","15.79"
"Oct 1, 2025 2:50:42 AM PDT","24579421811","Adjustment","114-4746114-0741857","WNUS-D33-5-2","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.34","13.34"
"Oct 1, 2025 2:53:48 AM PDT","24579421811","Refund","114-7840821-3621035","WNUS-D33-7-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown L","1","amazon.com","Amazon","RANCHO CORDOVA","CA","95742","MarketplaceFacilitator","-16.09","-1.25","0","0","0","0","0","0","0","0","1.25","1.29","0","0","0","-14.80"
"Oct 1, 2025 2:54:21 AM PDT","24579421811","Refund","113-4486595-0765042","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","WOODLAND HILLS","UT","84653","MarketplaceFacilitator","-16.09","-1.18","0","0","0","0","0","0","0","0","1.18","1.29","0","0","0","-14.80"
"Oct 1, 2025 3:04:30 AM PDT","24579421811","FBA Customer Return Fee","114-0350910-5802670","X003AM7VP3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Oct 1, 2025 3:06:25 AM PDT","24579421811","FBA Customer Return Fee","112-3147267-6325865","X003AM0YWF","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Oct 1, 2025 3:08:19 AM PDT","24579421811","Order","113-2686863-5838623","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","TOLEDO","OH","43614","MarketplaceFacilitator","16.09","1.25","1.49","0","0","0","0","0","-1.49","0","-1.25","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 3:08:22 AM PDT","24579421811","Order","113-6425475-3249018","WNUS-D33-6-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White S","1","amazon.com","Amazon","CHICAGO","IL","60622","MarketplaceFacilitator","16.09","1.65","0","0","0","0","0","0","0","0","-1.65","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 3:09:04 AM PDT","24579421811","Order","111-9195153-5627416","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","LEEDEY","OKLAHOMA","73654","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.45","0","0","10.03"
"Oct 1, 2025 3:10:37 AM PDT","24579421811","Order","112-7012819-7917806","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","ALIQUIPPA","PA","15001","MarketplaceFacilitator","16.09","0","0","0","0","0","0","0","0","0","0","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 3:12:25 AM PDT","24579421811","Refund","111-0993942-8756241","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","GERMANTOWN","MD","20874","MarketplaceFacilitator","-16.09","-0.97","0","0","0","0","0","0","0","0","0.97","1.29","0","0","0","-14.80"
"Oct 1, 2025 3:13:00 AM PDT","24579421811","Order","114-8893690-5845827","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","NAPERVILLE","IL","60564","MarketplaceFacilitator","16.09","1.25","0","0","0","0","0","0","0","0","-1.25","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 3:13:41 AM PDT","24579421811","Order","113-7653583-8829049","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","DUARTE","CA","91010","MarketplaceFacilitator","16.09","1.69","0","0","0","0","0","0","0","0","-1.69","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 3:15:25 AM PDT","24579421811","Order","114-5558536-0939443","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","WEST GREENWICH","RI","02817","MarketplaceFacilitator","16.09","0","1.00","0","0","0","0","0","-1.00","0","0","-1.61","-4.67","0","0","9.81"
"Oct 1, 2025 3:17:19 AM PDT","24579421811","Order","114-5270904-9694645","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","PORTSMOUTH","RI","02871","MarketplaceFacilitator","16.09","0","0","0","0","0","0","0","0","0","0","-1.61","-5.90","0","0","8.58"
"Oct 1, 2025 3:18:02 AM PDT","24579421811","FBA Customer Return Fee","111-5260580-2357015","X003AM7VP3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Oct 1, 2025 3:19:53 AM PDT","24579421811","FBA Customer Return Fee","114-1784008-6997850","X003AM7W2P","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 1, 2025 3:21:52 AM PDT","24579421811","Liquidations","29337269065551","X003RVOINZ","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack M","1","","","","","","","0.32","0","0","0","0","0","0","0","0","0","0","0","0","-0.30","0","0.02"
"Oct 1, 2025 3:24:19 AM PDT","24579421811","Order","114-9520708-7409821","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","POCATELLO","ID","83201","MarketplaceFacilitator","16.09","0.97","0","0","0","0","0","0","0","0","-0.97","-1.61","-4.67","0","0","9.81"
